####################################################################################################
Online Supporting Information S3. 

The input average signal dataset including the average signals of Chip-seq and DNase-seq in 5000 DNase I hypersensitive sites. 

#####################################################################################################

Chr	start	end	dnase1sig	H3k9me3	H3k27ac	H3k4me3	H3k4me1	H3k4me2	H3k27me3	H3k36me3	H3k9ac	H4k20me1	H3k79me2	BRCA1	BACH1	CEBPB	CHD1	CHD2	CJUN	CTCF	GTF2F1	CMYC	CTBP2	JUND	MXI1	MAX	MAFK	RFX5	RAD21	NRF1	SUZ12	SIN3A	TBP	ZNF143	USF2	ZNF274
chr8	40110667	40110864	0.043	3.295	3.005	1.18	2.485	2.213	0.983	2.49	1.41	3.545	1.26	19.2	16.214	46.203	13.062	23.756	10.071	191.315	20.655	17.125	8.867	26.824	22.758	10.24	21.679	7.889	415.199	9.882	2.167	17.36	13.955	52.661	25.73	3.5
chr7	101185715	101186529	0.132	2.868	5.811	2.925	9.701	6.678	1.15	2.987	5.145	5.883	2.235	13.556	12.392	10.25	6.76	14.923	11.05	100.341	7.414	12.048	8.979	19.35	16.103	10.829	12.2	5.147	220.209	9.827	2.703	22.297	12.118	27.364	13.143	1.889
chr14	89396526	89396688	0.039	5.68	1.607	1.3	2.04	1	0.853	1.533	5.527	1	0.72	9.538	5.167	11.75	1.5	18.652	4	95.473	8.5	5.5	4.714	7.143	9.353	5.875	12.062	5	53.6	1.333	3.667	11.714	3.5	21.524	8.091	3
chr8	41424171	41425819	0.093	2.484	6.667	10.95	13.17	54.77	10.7	2.005	8.119	3.186	2.556	7.95	14.582	11.484	9.185	9.478	7.025	7.955	8.517	10.135	14.87	11.052	11.471	11.083	6.659	5.56	8.667	8.753	2.159	16.058	12.384	11.381	11.522	2.565
chr3	184106361	184106833	0.043	3.139	2.703	1.138	1.768	2.63	1.875	1.886	2.448	1.589	1.489	3.952	1.714	2.909	4.111	3.375	3	3.259	3.125	1.667	2.167	4.118	4.294	0.7	4	5.471	1.889	1	2.404	4	3.875	6.762	5.52	1.333
chr6	10268371	10268547	0.041	0.83	2.109	2.451	10.097	15.006	2.394	3.229	2.52	3.629	1.909	10.667	55.557	14.5	7.154	22.643	10.75	5.114	10.75	11.625	10.562	29.774	29.273	34.198	43.255	18.615	14.158	5.9	1.825	32.878	21.706	12	10.625	2.5
chr9	139900608	139913888	0.094	3.118	2.515	1.093	2.941	2.117	1.545	2.138	2.635	2.483	1.792	3.212	3.779	2.862	3.207	3.743	3.389	1.984	3.293	3.099	3.189	3.095	3.807	1.263	2.773	3.314	2.668	2.656	3.157	5.112	2.958	4.71	4.947	1.623
chr10	85996890	85997710	0.163	3.269	2.721	3.425	6.891	12.252	10.291	2.544	3.8	3.971	3.782	6.744	6.979	15.475	5.489	18.914	6.846	84.719	11.507	13.324	15.451	16.139	8.069	33.628	5.463	7.231	32.813	9.846	1.68	14.698	15.866	50.719	15.752	3
chr6	14018157	14018712	0.048	2.656	1.375	3.978	4.94	20.738	2.76	0.928	2.624	1.318	1.04	1.889	11.588	5.643	3.267	7.784	1.4	3.167	3.917	4.818	6.303	2.933	4.143	7.614	2.182	3.812	4.238	10.059	2.424	7.415	3.65	4.188	4.2	1
chr11	33182848	33183366	0.079	3.659	25.362	33.053	2.455	23.63	0.889	3.032	52.274	1.432	32.269	28.229	18.274	20.071	29.578	72.045	29.356	21.962	42.538	48.358	13.826	77.096	31.417	96.096	10.776	16.534	15.225	13.327	1	64.278	115.329	22.579	22.392	1.8
chr22	51134281	51137344	0.16	1.988	2.955	4.493	4.816	14.441	14.9	2.161	3.142	5.12	2.9	5.016	9.246	5.218	4.895	9.244	4.117	18.035	7.411	5.278	7.984	9.756	7.415	3.23	4.404	7.279	61.692	4.244	2.826	25.958	6.991	14.947	9.306	2.367
chr2	72025441	72025992	0.096	2.251	3.062	1.588	4.444	2.499	2.9	2.609	2.595	2.016	4.203	9.386	6.467	9.761	5.346	16.603	11.936	119.395	13.339	11.378	9.5	13.492	16.184	4.939	9.486	10.163	125.234	4.348	1.532	14.482	11.163	44.904	14.709	1
chr17	1170760	1171171	0.06	2.877	2.649	5.982	8.912	24.718	4.682	2.014	1.781	3.48	1.806	4.125	8.393	18	7.652	11.409	3.6	4.942	5.059	6.679	4.062	10.214	3.25	3.337	8.828	5.739	5.105	6.391	1.314	11.786	8.484	10.083	8.581	1.25
chr10	134609773	134611191	0.08	2.162	2.227	1.143	1.42	1.739	1.85	2.309	3.202	2.891	2.175	3.116	4.106	3.422	4.561	5.4	4.049	4.345	4.16	4.071	4.851	4.426	5.542	1.167	2.538	4.712	3.318	3.135	2.881	3.34	5.464	4.576	6.815	1.667
chr2	201936115	201936957	0.114	2.52	45.615	57.016	3.212	57.578	1.534	2.375	59.094	2.081	5.352	14.904	11.444	14.729	12.349	51.49	14.052	11.987	18.162	18.25	21.752	22.713	37.178	9.481	14.432	18.434	18.708	11.4	2.951	146.535	72.579	25.747	14.318	1.333
chr5	176171050	176171478	0.039	5.687	4.329	5.191	23.838	25.115	9.602	3.589	8.489	4.273	4.096	3.412	13.591	3.308	6.095	9.457	5.263	10.174	7.903	7.25	8.75	4.636	11.681	6.045	5.55	4.409	9.281	6.739	3.885	10.532	6.35	7.875	8.486	4.182
chr12	96252444	96252941	0.087	2.38	28.602	59.922	5.708	41.096	2.535	1.498	81.088	5.4	16.724	10.958	13.863	17.492	19.205	185.244	9.882	9.25	25.2	39.542	11.273	22.449	67.448	37.154	9.907	15.475	17.932	16.468	2.636	151.657	103.844	22.924	16.836	2.429
chr1	6216798	6218472	0.059	2.132	2.434	1.018	4.23	2.527	1.874	1.957	3.164	4.959	3.723	4.644	9.091	3.673	4.716	5.048	4.207	2.089	4.841	3.674	3.78	8.509	5.636	2.66	3.889	5.319	4.344	3.911	2.636	6.571	5.64	6.139	6.489	1.2
chr1	41343358	41343618	0.044	6.596	5.428	0.8	12.284	4.536	1.028	2.864	3.992	0.796	2.34	1.4	4.769	7.947	1.833	4.833	4.909	3.76	5.25	12.92	7.929	6.294	7.562	2.775	4.1	10.667	2.429	3.9	2.345	5.6	3.727	8.882	18.59	1.5
chr19	14091817	14092139	0.052	4.702	2.628	1.003	4	2.114	1.04	3.142	5.569	1.889	2.126	3.167	2.333	1.5	3	6.714	2.667	2.852	4.111	1.333	1.75	3.909	3.111	4.612	2.6	4.786	7	4.929	3.694	4.615	2.818	3.5	6.652	2
chr8	103665907	103668960	0.223	1.775	6.422	21.691	3.823	43.507	1.554	1.226	12.252	4.21	4.048	6.687	44.306	14.43	7.749	16.725	8.373	3.818	10.15	9.706	9.786	31.916	11.724	6.496	6.087	8.746	14.947	5.546	2.428	33.101	37.173	12.807	13.151	1.95
chr8	41592890	41593171	0.042	1.062	3.6	2.302	15.182	5.625	1.429	2.196	6.702	2.56	2.807	7	5.8	4.091	7.5	6.895	4.833	5.109	5.706	6.083	6.417	7.263	12.308	1.12	6.571	4	2.889	4.231	1.667	4.25	3.333	10.952	4.5	1.75
chr12	132652087	132661486	0.064	2.437	2.415	1.129	2.315	1.509	5.294	1.647	2.689	3.711	1.759	3.531	4.293	3	3.778	4.163	3.33	2.344	3.73	3.047	2.755	3.152	4.278	1.699	2.869	3.287	4.354	3.504	2.57	4.062	3.379	5.533	5.587	1.417
chr10	91011090	91011997	0.15	2.095	3.593	25.362	6.38	51.529	3.57	1.449	6.364	2.531	4.33	5.333	8.07	8.288	9.062	14.933	8.294	2.48	10.679	16.252	12.298	10.701	18.693	30.327	7.423	8.691	11.402	90.004	2.454	38.779	35.055	16.629	12.212	1.429
chr5	77833771	77833942	0.039	2.394	3.103	0.864	5.897	2.966	1.68	1.046	3.097	4.006	16.137	10.706	16.783	19.5	13.333	8.167	11	101.606	10.882	13	6.286	23.655	13.263	8.376	5.429	7.091	290.324	14.389	0.45	22.593	14.667	18.273	11.684	1.5
chr8	37696015	37701281	0.138	2.147	3.928	7.062	6.405	25.634	5.224	2.338	6.254	4.259	2.92	7.504	11.15	5.771	6.44	11.151	5.478	9.152	6.938	9.166	8.191	10.363	11.2	5.556	4.923	5.654	34.898	5.479	2.66	21.548	10.775	12.463	11.365	2.02
chr18	76534763	76535101	0.043	2.363	3.903	0.84	3.077	1.657	4.277	2.554	3.457	1.971	1.808	2	3.455	2.545	2.667	4.385	3.273	1	3.667	2	4.25	2	4.182	1.4	1.25	4.308	4.182	3.222	2.2	3.091	3.455	2.5	4.5	1.833
chr22	45704441	45707550	0.211	2.861	8.626	10.807	9.049	39.081	4.545	2	11.408	4.79	9.599	8.233	11.616	7.144	6.731	12.592	5.697	3.839	7.577	12.771	6.723	10.717	15.425	2.94	4.67	5.579	7.929	50.018	3.114	26.611	22.425	19.115	9.8	1.909
chr11	71131499	71131813	0.057	3.911	3.129	1.674	2.895	2.36	3.597	2.231	2.357	2.483	1.812	18.362	18.522	32.406	11.226	19.943	11.16	255.658	12.893	11.043	8.167	24.418	15.486	5.795	14.294	13.941	344.716	10.037	0.45	20.745	14.921	53.296	8.962	2
chr13	75793770	75794224	0.069	0.988	2.478	6.409	5.76	35.918	2.713	2.071	8.538	1.927	1.7	12.096	6.13	14.5	15.967	12.731	5.714	99.258	13.489	13.327	5.81	18.19	13.259	5.095	12.067	13.96	358.638	13.196	2.265	11.854	13.957	31.117	16.737	1.5
chr14	102396024	102396159	0.036	1.58	2.827	0.96	1.62	3.247	0.872	2.013	1.293	4.093	2.427	5.167	8.25	6.6	5.333	13.455	2.833	1.007	8.25	6.8	1	6.111	7.714	3.45	4.167	5	4	4.25	1.35	6.5	2	5.5	3.5	1.5
chr19	1381233	1381890	0.133	2.456	6.455	5.325	9.648	15.642	1.794	0.812	5.506	2.277	4.133	6.697	11.305	6.886	4.636	13.365	5.962	3.62	7.302	6.71	9.237	10.627	14.171	3.913	6.355	4	11.02	4.821	3.997	19.798	12.621	6.897	16.989	3.412
chr2	160654072	160654944	0.102	3.326	4.183	24.392	7.625	68.302	26.05	1.623	12.173	2.622	2.512	8.831	23.592	11.812	10.012	8.224	7.706	5.2	8.926	7	8.208	10.049	12.298	4.003	4.833	5.476	9.728	8.955	3.128	13.762	10.694	10.182	7.672	2.917
chr9	34646306	34647383	0.119	3.751	19.192	39.474	12.032	80.159	1.702	1.567	26.495	5.956	3.904	11.629	15.392	11.56	14.33	25.292	8.028	45.563	9.956	13.697	13.406	21.483	22.736	20.188	8.054	9.47	14.883	12.822	3.092	53.674	28.167	27.174	185.557	2.421
chr22	37601914	37602148	0.036	2.782	4.791	0.84	1.364	1.255	0.26	0.911	7.844	2.257	2.413	1	2.333	1.333	2.5	5.111	2	0.68	1.75	5.125	1.5	2.571	5.667	1.4	3	3.3	3.5	3.1	2.02	4.7	6.25	7.125	4.7	2.2
chr11	33673211	33673700	0.047	2.84	4.262	1.312	5.074	4.656	1.902	5.483	3.598	2.802	2.619	5.75	4.176	5.333	3.714	5.931	4.167	6.442	3.333	3.125	3	2.5	5.25	5.363	2.8	6.154	6.48	3.1	1.28	4.238	4.909	13.348	4.882	1.333
chr6	142622491	142623822	0.077	1.484	4.246	29.755	4.787	59.053	15.503	1.068	14.403	3.514	2.399	5.97	12.527	7.16	9.911	7.28	6.7	9.654	6.111	6.506	13.08	9.719	9.923	11.069	3.935	6.653	11.504	8.293	3.983	19.098	17.184	21.546	7.941	2.154
chr4	1339449	1342824	0.314	2.157	8.326	20.116	5.579	35.666	1.71	1.873	15.108	3.819	7.792	10.448	12.212	10.155	7.996	17.997	8.957	3.962	7.795	14.061	8.061	12.868	13.469	9.16	5.667	7.929	10.2	70.166	2.804	34.066	14.626	16.175	130.705	2.829
chr2	183875057	183875153	0.036	4.12	9.31	4.22	14.58	20.69	1	2.89	8.06	9.94	38.61	19.333	16.6	8.143	5.5	24.5	5	6.29	14.5	12.5	11.875	15.455	23.818	12.667	17.714	6.625	14.769	11	2.78	53.407	13.273	235.712	17.857	3.2
chr2	109335664	109336210	0.096	1.81	40.456	30.02	3.693	45.147	1.695	2.106	61.604	4.295	7.336	29.18	16.884	11.098	12.417	43.442	10.447	5.14	40.191	55.219	11.262	29.896	28.383	53.289	14.431	10.213	9.39	12.906	5.394	51.941	126.262	21.789	24.208	1.4
chr9	136792078	136792630	0.06	6.28	6.044	1.122	6.204	5.885	1.498	2.206	5.025	4.351	17.025	6.188	5.839	5.897	4.25	10.38	5.704	1.66	6.323	7.893	5.2	5.769	8.618	5.376	4.846	4.417	4.263	3	3.294	11.94	7.088	14.444	8.103	1.4
chr10	8101413	8101563	0.037	1.613	1.373	3.487	17.08	13.067	118.353	2.327	1.707	7.5	1.73	8.714	3.5	9.214	10	5.5	4.4	10.12	7	2.5	10.235	10.636	9.091	2.775	6	6.714	5.5	5.833	8.158	10.067	3.6	9.667	9.267	1.5
chr10	679179	680193	0.057	2.933	4.138	2.373	7.041	2.869	2.203	2.224	3.618	6.623	13.378	5.059	6.557	3.706	4.406	4.222	4.472	2.725	3.462	4.026	5.878	4.216	5.604	1.544	3.167	6.255	4.062	2.952	2.165	5.389	2.85	3.829	4.737	1.25
chr5	138444712	138445100	0.044	3.923	2.195	1.92	4.29	4.405	1.458	1.469	2.732	5.158	5.183	6.5	5.762	3.143	5.95	5.118	5.632	2.52	4.706	6.417	5	6.65	3.846	1.4	5.421	5.684	2.7	3.5	1.491	5.955	4.154	2.444	9.606	2.714
chr4	41218034	41218989	0.173	1.731	48.019	31.953	6.838	105.542	2.135	3.071	57.958	6.866	4.332	13.396	14.919	71.256	18.256	20.537	10.543	22.108	24.363	23.884	9.862	30.468	16.969	8.796	12.75	17	18.329	65.723	1.971	35.367	59.441	17.738	15.648	2.167
chr7	100223934	100225366	0.178	2.141	4.819	6.74	13.346	37.991	4.491	1.79	6.335	4.178	3.609	5.841	8.686	5.873	5.537	8.023	7.346	2.756	6.892	6.232	4.082	10.263	9.4	4.97	4.941	4.949	5.533	7.821	1.856	13.344	11.022	15.352	9.241	1.385
chr7	123080262	123080570	0.052	2.984	9.607	2.86	5.457	14.09	1.84	0.914	3.09	2.3	1.9	16.233	15.788	24.222	8.81	41.283	35.275	3.903	18.488	10.308	6.941	67.288	11.868	18.36	18.574	14.487	7.5	8.217	0.45	14.514	10.269	17.317	18.373	2.5
chr12	113904872	113907242	0.095	4.276	3.631	14.373	17.637	49.152	115.9	7.064	6.909	10.583	5.697	7.659	9.709	4.676	6.979	8.244	6.089	2.427	6.901	8	14.186	8.468	8.18	3.068	4.303	6.349	6.527	38.149	15.197	14.699	8.355	8.472	8.161	2.2
chr19	49691754	49692358	0.078	2.24	4.742	2.277	5.355	4.822	2.231	1.978	3.062	3.32	2.902	4.667	5.906	3.667	4.292	10.537	4.731	37.958	6.452	6.875	4.92	6.828	5.548	4.28	6.8	5.97	15.825	5.36	2.712	10.458	4.769	20.753	7.667	1.889
chr1	44460378	44461345	0.1	2.655	4.303	1.285	8.855	7.992	1.263	2.536	6.495	8.176	2.927	6.968	6.326	7.054	6.447	12.32	6.182	60.442	9.453	10.754	7.708	10.42	14.08	5.904	5.692	5.698	68.28	4.27	2.927	20.227	8.429	27.18	8.958	1.5
chr20	48219797	48219947	0.038	5.66	3.607	2.287	4.627	2.407	0.933	1.407	1.78	2.753	3.68	10.6	7.714	8.3	5.5	10.25	11	139.64	5.9	23.944	7.091	14.65	16.154	16.688	15.85	5.3	89.318	8.455	1.64	17.048	7.462	27.931	14.111	1.75
chr2	87083152	87083435	0.051	2.502	3.16	2.425	8.745	9.498	3.96	2.747	2.422	1.687	3.062	3.143	5.812	5.889	4.538	6.133	3.9	3.305	6.75	2	1	4.333	4.909	3.318	4.375	4.727	4.091	3.75	2.707	7.385	8.125	9.824	6.1	3
chr15	52554700	52554773	0.035	2	57.76	4	34.08	24.98	1	10.74	28.38	2.98	2.78	11.167	6.571	6.2	9	14.5	2	5.26	7.2	6	9	11.2	7.6	2.075	7.2	8	9	3.5	2.96	7.833	12.4	11.714	13.75	3
chr11	71813942	71814750	0.115	1.283	29.928	29.847	6.386	39.097	1.6	1.278	51.13	1.916	9.899	12.916	11.253	12.298	16.743	31.038	7.75	33.719	23.5	20.82	8.317	26.316	18.707	57.316	7.062	8.4	22.736	12.988	1.938	62.053	60.41	28.974	415.626	2.692
chr1	2481475	2482447	0.111	2.598	3.092	1.116	5.328	3.528	2.597	1.526	2.044	2.928	2.313	1.889	1.333	2.125	1.375	1.625	2	2.822	1.556	1.75	2	1.714	1.556	0	1.75	1.333	2.125	1	2.206	1.333	1.636	1.667	2.4	1
chr12	76353960	76354135	0.039	5.291	4.434	5.977	20.76	21.811	2.766	2.834	3.337	2.023	4.223	16.542	12.421	13.632	10.6	26.273	10.667	1.069	16.333	8.182	65.392	28.919	26.419	12.238	10.923	10.8	19.185	7.917	1.64	128.458	20	15.7	9.125	3.667
chr2	9772084	9772417	0.054	3.16	2.111	9.452	8.111	43.329	7.809	4.231	4.745	3.732	3.357	7.696	5.125	8.192	6.55	12.514	5.667	4.477	10.407	12.5	8.688	8.75	13.727	2.767	6	24.258	7.16	7.588	2.861	17.547	8.429	10.724	12.472	1.5
chr16	3775407	3775615	0.04	3.425	3.54	1.65	1.85	1.427	0.947	2.55	6.005	7.075	2.57	7.444	9.476	2.5	4.167	9.556	8.1	5.045	2.714	5.667	1.667	5.231	7.882	1.4	2.75	1.5	4.286	3.714	0.9	6.5	6.308	7.182	5.5	2.25
chr12	111854714	111855060	0.041	2.423	6.809	0.6	4.586	2.097	0.947	3.169	3.709	4.62	44.114	5.25	5.706	4.615	2.7	4	3.111	1.071	2	5.286	1	2	5.235	1.4	2.375	2.909	2.167	2.6	1.067	3.846	5.333	3.091	4.467	2
chr15	78631899	78634228	0.147	3.203	5.558	23.366	12.433	71.226	13.814	2.425	13.31	4.218	8.04	10.566	13.268	7.108	10.821	11.569	7.36	5.604	10.584	10.964	11.386	11.042	11.444	13.642	5.455	7.531	11.184	9.654	3.682	22.427	26.538	18.068	11.558	2.647
chr16	71679501	71679641	0.039	2.432	2.76	1.664	1	2.048	3.456	3.016	0.96	3.584	1.904	10	12.25	9.9	8.75	16.444	11.231	159.08	15.429	8.8	2.5	19.067	15	6.2	9.25	7.444	127.228	9.75	2.767	18.667	10.923	32.136	9.857	2.5
chr15	78280750	78281249	0.044	1.661	5.288	1.371	5.179	2.924	2.037	2.237	4.912	2.318	1.428	2.667	3.923	5.962	2.929	2.714	2	3.055	3.214	2.182	2.308	3.615	3.417	1.56	3.647	2.222	3.786	3	4.391	3.941	1.5	3.526	3.571	1.5
chr17	56064248	56066533	0.18	1.711	15.182	31.129	4.82	51.821	1.647	1.772	30.883	3.768	11.9	9.331	9.935	5.959	16.38	17.826	8.176	2.778	9.56	7.382	8.078	32.068	11.221	4.468	7.978	8.594	11.938	8.899	1.711	49.258	15.102	9.63	12.941	2.914
chr22	43024422	43025085	0.056	2.481	4.624	1.129	1.41	1.129	2.486	6.853	3.203	5.693	2.433	4.76	4.37	2.3	3.955	2.333	4.227	9.28	3.6	3.4	1.857	3.154	4.375	2.35	1.7	2.182	5.103	4.87	2.606	5.133	3.167	8.163	3.609	1
chr20	17549670	17551606	0.174	1.86	22.451	34.766	2.385	44.336	1.411	3.214	34.716	3.684	16.374	9.085	24.404	10.294	15.46	21.793	9.879	5.435	13.596	19.498	12.82	19.979	26.96	7.19	9.261	6.584	18.711	28.149	1.67	62.157	33.639	16.782	22.167	1.5
chr6	108454937	108455562	0.129	2.05	3.539	9.005	8.728	41.41	12.955	1.947	6.704	7.462	1.155	7.93	10.787	32.735	7.894	16.902	48.788	5.669	9.4	11.793	30.938	125.686	10.78	4.927	6.317	10.763	9.391	6.703	5.429	23.719	18.012	21.126	9.377	1
chr7	45194124	45194719	0.243	1.882	5.345	1.917	8.628	5.031	2.436	1.637	2.164	1.906	1.89	13.117	15.329	13.304	7.711	15.714	14.386	112.36	15.081	24.78	8.838	23.133	22.443	24.285	13.455	12.635	327.603	8.5	3.009	25.625	11.273	33.485	12.855	2
chr22	46747292	46747694	0.041	1.68	3.155	1.773	1.949	2.075	1.51	14.082	4.208	4.872	4.378	5.375	3.071	2.9	2.692	3.615	4	0.942	1.75	2.25	2.286	2.167	1.714	1.4	2	2	2.5	2.2	3.906	2.167	3.154	5.273	5.333	1.8
chr9	138502772	138503035	0.042	10.356	3.793	1.629	5.52	3.269	0.887	2.284	4.135	2.817	2.204	4.125	2.75	2.5	1.8	8.412	1.667	2.629	11.429	2.2	2	7.083	8.389	1.4	1	6.462	3.333	4.9	2.3	4.7	6.875	20.487	6.688	1
chr6	45914285	45914407	0.037	2.168	3.672	1.736	1.592	2.016	4.288	3.92	2.24	5.624	1.24	10.909	6.222	3.75	4.5	11.333	8.429	103.64	7.2	9.5	8.286	11	16.667	18.38	6.5	9.667	67.359	5.429	4.038	14.636	4.5	24	7	1.5
chr8	67873210	67875687	0.253	2.825	2.87	19.075	7.712	70.879	35.152	1.274	7.174	4.488	2.265	7.72	13.084	8.256	10.655	12.828	5.605	5.409	10.542	10.288	9.76	10.218	10.098	13.992	5.798	6.559	14.389	5.589	6.898	22.042	20.241	18.221	10.238	2.487
chr19	47995738	47996901	0.049	1.855	3.865	1.867	7.581	1.979	1.143	5.503	4.93	5.106	3.177	2.917	6.119	3.727	3.429	5.931	3.391	3.966	4.347	4.893	4	3.618	5.544	0.98	2.435	3.914	2.571	1.786	2.698	7.448	5.042	5.429	5.661	1.75
chr6	28192854	28193353	0.086	1.822	13.586	45.226	3.442	41.504	1.772	1.755	26.256	1.383	2.658	12.306	19.989	9.275	16.753	27.477	13.204	4.442	16.726	12.909	9.684	28.135	21.341	4.261	6.538	12.766	23.172	9.733	2.52	80.021	75.041	75.446	8.258	2.556
chr12	52574912	52575157	0.039	1.676	2.204	1.968	11.94	2.584	3.052	0.965	8.288	2.272	2.604	6	2	5.846	3.5	5	4.273	4.528	7	5.444	6.273	4	9.9	0.7	1	2.571	1.5	7.167	0.45	3.7	1.833	10.591	5.2	1.333
chr14	100012388	100013060	0.072	2.338	4.215	2.817	13.213	16.576	1.983	2.341	7.95	6.816	9.498	4.821	9.935	9.019	3.478	7.114	6.629	2.153	7.209	7.205	7.861	10.5	10.683	6.865	5.115	7.047	5.946	5	3.11	15.889	9.941	9.2	9.984	2.167
chr1	201365819	201366442	0.042	1.69	4.083	1.725	5.139	4.059	2.085	1.926	4.266	5.354	4.04	2.833	2.444	3.682	3.2	5.72	1.7	1.885	3.214	4.1	2.667	2.7	5.452	1.15	3.765	4.174	1.778	2.7	3.245	4	3.062	4.667	5.387	1.75
chr20	1164613	1167714	0.134	3.362	3.23	6.734	7.965	22.673	22.228	2.44	4.647	3.394	2.76	5.038	16.482	5.393	5.159	8.711	4.071	13.564	5.993	6.62	7.735	7.511	7.677	2.15	3.883	4.808	46.637	4.702	3.479	14.3	5.852	14.674	6.343	2.071
chr17	17589077	17590179	0.05	2.157	3.55	2.698	21.22	15.677	34.165	2.351	5.787	6.029	2.857	6.612	12.158	4.222	5.963	9.977	5.49	2.344	7.319	8.574	6.167	31.643	7.861	10.409	7.182	5.521	4.3	4.032	3.829	7.753	6.985	9.287	7.456	3
chr8	30244489	30244696	0.038	6.62	18.78	41.77	8.145	79.755	2.73	7.36	34.75	7.695	345.385	6.643	6.688	5.778	24.821	9.684	9.875	0.863	6.308	6.3	3	8.6	21	4.764	5.667	10.167	7.455	5	0.9	40.75	20.875	9	14.6	3
chr2	121326442	121326651	0.037	5.378	3.44	1.267	4.44	1.909	3.307	1.418	5.293	2.031	2.053	4	6.091	2	2.857	2.833	3.833	2.164	4.625	1.75	2	3	3.2	2.767	2.5	4.429	2	1	2.033	4.556	3.25	3	7.917	1
chr1	35675854	35676563	0.053	2.441	15.464	6.436	13.461	30.964	2.178	2.124	14.824	2.553	6.23	9.553	9.5	10.773	10.406	17.982	7.415	3.034	9.213	20.541	12.658	15.426	21.187	22.15	7.917	8.688	8.321	7.128	2.689	20.316	17.18	11.77	15.674	3.143
chr16	54962224	54967848	0.17	1.756	2.663	15.178	9.047	52.245	31.494	1.422	6.188	5.792	2.872	6.719	15.237	11.72	8.592	12.779	6.801	7.105	7.261	5.926	15.133	13.84	9.57	4.23	4.929	5.279	13.667	5.879	6.475	23.274	11.974	35.095	8.07	1.945
chr11	11500239	11500607	0.056	2.445	4.928	2.938	9.781	9.136	2.011	2.333	4.093	2.045	2.552	8.071	7.696	20.702	5.944	28.256	10.355	77.68	13.487	10.793	10.321	18.298	8.571	6.811	5.9	7.741	32.595	6.941	1.591	10.613	11.1	20.655	10.229	2.5
chr5	4942945	4943222	0.047	2.691	4.895	2.785	15.669	10.52	1.025	1.767	3.8	4.44	1.556	5.818	3.5	3.75	6.722	6.882	6.867	13.236	5.214	5.083	8.267	7.556	6.2	3.743	5.533	5.5	10.045	2.571	1.429	9.84	6.286	8.917	6.462	2.167
chr14	74269715	74269803	0.035	1.71	2.87	2.36	7.33	0.74	4	1.88	3.41	3.4	5.07	5.167	7	19.889	5	6.333	6.8	18.47	9	5	1	9.667	7.571	2.775	6.2	7.5	14.444	4.8	0.45	15.25	10.5	7.857	11.167	1.5
chr3	150863799	150864141	0.043	4.694	5.311	3.271	13.477	12.649	0.856	2.006	7.766	7.757	5.389	16.951	12.857	19.347	12.233	22.154	13.206	209.22	14.553	16.405	6.3	31.059	15.15	12.951	13.088	12.548	296.664	8.731	2.531	28.52	17.849	36.323	16.651	2.75
chr2	97475160	97475458	0.04	3.296	3.56	1.77	3.713	2.093	0.889	2.269	1.77	5.07	2.16	4.5	3	2.2	3.667	2	8.25	2.38	1.833	1	2	2.727	4	0.7	2.75	2.5	2.8	2.75	2.3	6.267	1.333	4.4	4.818	1
chr21	34411894	34412194	0.053	1.04	5.443	1.04	10.023	3	5.68	1.333	4.93	2.183	1.297	5.267	3.2	5.25	2.5	9.783	7.688	3.676	9.909	13.344	3	5.643	16.531	23.349	2.857	7	4.167	5.462	2.275	16.086	13.5	9.143	16.625	1.5
chr20	44792877	44793070	0.042	4.909	1.61	1.46	5.429	1.08	3.457	2.697	8.063	3.834	0.792	4.444	5.125	4.857	5.556	1.5	2	4.32	4.75	3.4	1.667	7.923	4.5	5.75	6.375	6.167	3.25	3.5	3.067	7.722	3	3.222	3.25	2.5
chr11	59524379	59524646	0.043	1.49	3.812	4.368	19.776	26.536	1.53	2.4	4.648	9.88	48.88	3.25	34.652	2.889	6.467	4.833	3.3	2.168	8.867	4	1.5	10.885	4.882	2.386	18.744	1.333	5.5	3.9	1.367	13.276	5	9.9	5.733	2.5
chr19	49490305	49490622	0.048	3.535	4.98	1.623	3.34	3.512	1.977	6.69	1.145	7.317	2.94	8.217	7.714	4.25	7.1	17.5	2.75	17.413	4.462	6.438	6.235	6.895	8.926	4.454	5.294	8.25	11.379	7.053	2.519	24.893	7.381	415.014	8.889	3
chr10	125846708	125846904	0.04	1.75	6.535	0.787	4.76	2.155	4.12	4.355	1.714	3.155	2.205	4	5.444	3.167	2	4.222	5	1.17	4.625	6.3	4.333	3.429	3	0.933	2	2	5	7.933	0.9	2.167	4.286	2.571	4	1.5
chr11	19579160	19579532	0.069	2.627	8.93	2.046	5.109	7.088	2.6	2.493	4.163	2.44	3.88	22.812	21.37	12.925	10.167	18.94	13.114	351.307	14.108	20.804	13.238	29.337	25.606	27.088	14.675	18.654	304.797	7.75	3.816	31.846	59.438	69.527	32.024	2
chr4	80993058	80994577	0.112	2.092	3.851	35.091	4.151	68.334	4.12	1.118	14.903	2.59	2.188	6.177	15.508	6.522	10.903	11.532	9.494	4.144	8.405	9.065	21.784	12.54	17.553	7.036	5.718	7.989	14.584	9.375	2.749	45.877	17.631	15.015	11.368	2.63
